mode,alert_id,effect,cause,header,description,start_unix,end_unix,route_id,stop_id,agency_id
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.2402,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.2404,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.2406,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.2802,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.3204,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.3206,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.3208,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.3404,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.3406,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.3408,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.3604,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.3606,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.3608,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.4202,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.4204,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.T.WT28,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.4416,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.4418,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.T.WP46,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.6202,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.6204,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.6206,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.6208,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.T.ST22,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.6232,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.6234,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.6236,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.6238,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.T.ST24,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.T.SP32,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.T.SP34,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.T.SP36,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.6402,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.6404,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.6406,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.6408,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.7202,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.7204,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.7206,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.7402,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.7404,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.C.7406,200060,711
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.T.BMT,200060,X000
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,4T.T.SHL,200060,X000
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,NSN_1a,200060,SydneyTrains
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,WST_1a,200060,SydneyTrains
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,WST_1b,200060,SydneyTrains
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,IWL_1a,200060,SydneyTrains
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,IWL_1b,200060,SydneyTrains
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,IWL_1c,200060,SydneyTrains
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,IWL_1d,200060,SydneyTrains
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,IWL_1e,200060,SydneyTrains
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,IWL_1f,200060,SydneyTrains
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,IWL_1g,200060,SydneyTrains
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,IWL_1h,200060,SydneyTrains
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,IWL_1i,200060,SydneyTrains
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,IWL_1j,200060,SydneyTrains
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,IWL_2a,200060,SydneyTrains
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,BNK_1a,200060,SydneyTrains
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,BNK_1b,200060,SydneyTrains
metro,7e669567-64e5-5fec-83a2-7332090518c3,8,1,Station Update - Central,"From Monday 18 May until further notice, weekly from Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.

 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",1778821232,0,BNK_1d,200060,SydneyTrains
